map,slip,budget_frac,subset_size,candidate_subset,n_boundary,boundary,objective_tuple,total_violation,max_violation,all_groups_feasible,test_bits_mean,test_bits_cvar,group_risks,group_violations,map_family,map_size,n_states,n_basis,n_start_boundary,candidate_pool,is_oracle_best
four_rooms_7,0.1,0.5,2,"[13, 34]",4,"[0, 13, 34, 39]","[970.7788280605198, 427.4946840580301, 4, 466.3578371542146]",970.7788280605198,427.4946840580301,False,318.64471513669247,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 154.6526130406442}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 115.78945994445965}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 36]",4,"[0, 13, 36, 39]","[1000.6539572671704, 427.4946840580301, 4, 466.3578371542146]",1000.6539572671704,427.4946840580301,False,328.6042702883752,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 184.52774224729484}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 145.66458915111028}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[13, 37]",4,"[0, 13, 37, 39]","[1068.4217052891609, 427.4946840580301, 4, 466.3578371542146]",1068.4217052891609,427.4946840580301,False,351.2259555874234,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 252.29549026928532}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 213.43233717310076}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 16]",4,"[0, 15, 16, 39]","[956.916436036513, 427.4946840580301, 4, 466.3578371542146]",956.916436036513,427.4946840580301,False,257.59103004496035,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 140.79022101663745}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 101.92706792045288}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 18]",4,"[0, 15, 18, 39]","[1028.8921792049277, 427.4946840580301, 4, 466.3578371542146]",1028.8921792049277,427.4946840580301,False,285.6696521546501,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 212.76596418505227}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 173.9028110888677}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 19]",4,"[0, 15, 19, 39]","[742.259765846356, 427.4946840580301, 4, 262.54622833653946]",742.259765846356,427.4946840580301,False,187.61687958136608,262.54622833653946,"{""stochastic"": 262.54622833653946, ""topology"": 466.3578371542146, ""value"": 129.94515964415555}","{""stochastic"": 223.6830752403549, ""topology"": 427.4946840580301, ""value"": 91.08200654797099}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 20]",4,"[0, 15, 20, 39]","[1083.2844232430743, 427.4946840580301, 4, 466.3578371542146]",1083.2844232430743,427.4946840580301,False,302.64138728618667,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 267.1582082231986}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 228.29505512701402}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 21]",4,"[0, 15, 21, 39]","[964.5557974215727, 427.4946840580301, 4, 466.3578371542146]",964.5557974215727,427.4946840580301,False,305.2787813553694,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 148.42958240169708}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 109.56642930551251}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 23]",4,"[0, 15, 23, 39]","[964.7037356426174, 427.4946840580301, 4, 466.3578371542146]",964.7037356426174,427.4946840580301,False,305.32813677483546,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 148.57752062274173}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 109.71436752655717}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 24]",4,"[0, 15, 24, 39]","[1084.3510624760606, 427.4946840580301, 4, 466.3578371542146]",1084.3510624760606,427.4946840580301,False,345.22736323755333,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 268.2248474561849}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 229.3616943600003}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 26]",4,"[0, 15, 26, 39]","[1083.311808076919, 427.4946840580301, 4, 466.3578371542146]",1083.311808076919,427.4946840580301,False,344.8809844726832,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 267.1855930570433}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 228.32243996085876}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 34]",4,"[0, 15, 34, 39]","[982.6335333674956, 427.4946840580301, 4, 466.3578371542146]",982.6335333674956,427.4946840580301,False,311.3047360164615,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 166.50731834762001}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 127.64416525143545}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 36]",4,"[0, 15, 36, 39]","[1012.3834578260747, 427.4946840580301, 4, 466.3578371542146]",1012.3834578260747,427.4946840580301,False,321.2225353044168,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 196.2572428061991}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 157.39408971001453}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[15, 37]",4,"[0, 15, 37, 39]","[1084.1488545078091, 427.4946840580301, 4, 466.3578371542146]",1084.1488545078091,427.4946840580301,False,345.17620342200706,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 268.0226394879335}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 229.1594863917489}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 18]",4,"[0, 16, 18, 39]","[819.9624075311967, 427.4946840580301, 4, 256.75141691595775]",819.9624075311967,427.4946840580301,False,208.62202848739676,256.75141691595775,"{""stochastic"": 256.75141691595775, ""topology"": 466.3578371542146, ""value"": 213.44261274957796}","{""stochastic"": 217.8882638197732, ""topology"": 427.4946840580301, ""value"": 174.5794596533934}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 19]",4,"[0, 16, 19, 39]","[961.8057947418868, 427.4946840580301, 4, 466.3578371542146]",961.8057947418868,427.4946840580301,False,267.34570460483286,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 145.6795797220111}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 106.81642662582655}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 20]",4,"[0, 16, 20, 39]","[898.2601183771956, 427.4946840580301, 4, 292.28214513295086]",898.2601183771956,427.4946840580301,False,234.77156192423698,292.28214513295086,"{""stochastic"": 256.2095953785837, ""topology"": 466.3578371542146, ""value"": 292.28214513295086}","{""stochastic"": 217.34644228239912, ""topology"": 427.4946840580301, ""value"": 253.4189920367663}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 21]",4,"[0, 16, 21, 39]","[980.2604492927723, 427.4946840580301, 4, 466.3578371542146]",980.2604492927723,427.4946840580301,False,316.8473167954439,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 164.1342342728966}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 125.27108117671204}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 23]",4,"[0, 16, 23, 39]","[985.1632018966786, 427.4946840580301, 4, 466.3578371542146]",985.1632018966786,427.4946840580301,False,318.5145494761233,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 169.03698687680298}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 130.17383378061842}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 24]",4,"[0, 16, 24, 39]","[1113.2147475035622, 427.4946840580301, 4, 466.3578371542146]",1113.2147475035622,427.4946840580301,False,361.1818908567022,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 297.08853248368666}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 258.22537938750213}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 26]",4,"[0, 16, 26, 39]","[1108.4133971376625, 427.4946840580301, 4, 466.3578371542146]",1108.4133971376625,427.4946840580301,False,359.5814434794075,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 292.2871821177869}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 253.42402902160237}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 34]",4,"[0, 16, 34, 39]","[998.91464628905, 427.4946840580301, 4, 466.3578371542146]",998.91464628905,427.4946840580301,False,323.09836427358044,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 182.7884312691744}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 143.92527817298983}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 36]",4,"[0, 16, 36, 39]","[1037.9780917204546, 427.4946840580301, 4, 466.3578371542146]",1037.9780917204546,427.4946840580301,False,337.7200795695317,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 221.851876700579}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 182.98872360439444}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[16, 37]",4,"[0, 16, 37, 39]","[1119.7546502711098, 427.4946840580301, 4, 466.3578371542146]",1119.7546502711098,427.4946840580301,False,364.9792335586819,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 303.6284352512341}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 264.7652821550496}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[18, 19]",4,"[0, 18, 19, 39]","[1030.51812113176, 427.4946840580301, 4, 466.3578371542146]",1030.51812113176,427.4946840580301,False,294.6320369861541,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 214.3919061118843}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 175.52875301569975}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[18, 20]",4,"[0, 18, 20, 39]","[979.7227548740987, 427.4946840580301, 4, 373.745960213065]",979.7227548740987,427.4946840580301,False,261.94568698437104,373.745960213065,"{""stochastic"": 256.2084167953726, ""topology"": 466.3578371542146, ""value"": 373.745960213065}","{""stochastic"": 217.34526369918805, ""topology"": 427.4946840580301, ""value"": 334.8828071168805}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[18, 21]",4,"[0, 18, 21, 39]","[1059.4127093397015, 427.4946840580301, 4, 466.3578371542146]",1059.4127093397015,427.4946840580301,False,348.7536724790137,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 243.28649431982592}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 204.42334122364136}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[18, 23]",4,"[0, 18, 23, 39]","[1064.3154353783716, 427.4946840580301, 4, 466.3578371542146]",1064.3154353783716,427.4946840580301,False,350.6050392340151,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 248.18922035849602}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 209.32606726231145}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[18, 24]",4,"[0, 18, 24, 39]","[1194.54784076882, 427.4946840580301, 4, 466.3578371542146]",1194.54784076882,427.4946840580301,False,393.94341921679614,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 378.4216257489443}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 339.55847265275975}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[18, 26]",4,"[0, 18, 26, 39]","[1189.8740146697169, 427.4946840580301, 4, 466.3578371542146]",1189.8740146697169,427.4946840580301,False,392.38548050510695,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 373.74779964984134}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 334.8846465536568}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[18, 34]",4,"[0, 18, 34, 39]","[1089.6728297539944, 427.4946840580301, 4, 466.3578371542146]",1089.6728297539944,427.4946840580301,False,359.0575040258894,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 273.54661473411875}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 234.6834616379342}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[18, 36]",4,"[0, 18, 36, 39]","[1129.2589826879262, 427.4946840580301, 4, 466.3578371542146]",1129.2589826879262,427.4946840580301,False,373.8007889678367,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 313.1327676680505}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 274.269614571866}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[18, 37]",4,"[0, 18, 37, 39]","[1202.004298043078, 427.4946840580301, 4, 466.3578371542146]",1202.004298043078,427.4946840580301,False,398.0462084073634,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 385.8780830232024}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 347.0149299270179}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[19, 20]",4,"[0, 19, 20, 39]","[1084.4733329764008, 427.4946840580301, 4, 466.3578371542146]",1084.4733329764008,427.4946840580301,False,311.1591562383689,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 268.34711795652515}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 229.4839648603406}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[19, 21]",4,"[0, 19, 21, 39]","[947.4584704596402, 427.4946840580301, 4, 466.3578371542146]",947.4584704596402,427.4946840580301,False,309.28604120354333,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 131.33225543976465}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 92.46910234358009}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[19, 23]",4,"[0, 19, 23, 39]","[947.6080663543627, 427.4946840580301, 4, 466.3578371542146]",947.6080663543627,427.4946840580301,False,309.3359498871261,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 131.48185133448703}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 92.61869823830247}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[19, 24]",4,"[0, 19, 24, 39]","[1084.5000165120946, 427.4946840580301, 4, 466.3578371542146]",1084.5000165120946,427.4946840580301,False,356.5847793295358,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 268.37380149221883}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 229.51064839603427}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[19, 26]",4,"[0, 19, 26, 39]","[1089.2299426461782, 427.4946840580301, 4, 466.3578371542146]",1089.2299426461782,427.4946840580301,False,359.7923783125813,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 273.10372762630243}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 234.24057453011787}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[19, 34]",4,"[0, 19, 34, 39]","[962.2885134854555, 427.4946840580301, 4, 466.3578371542146]",962.2885134854555,427.4946840580301,False,314.229432264157,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 146.16229846557988}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 107.29914536939532}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[19, 36]",4,"[0, 19, 36, 39]","[998.796432323235, 427.4946840580301, 4, 466.3578371542146]",998.796432323235,427.4946840580301,False,326.39991707442243,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 182.67021730335932}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 143.80706420717476}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.1,0.5,2,"[19, 37]",4,"[0, 19, 37, 39]","[1084.4415942343826, 427.4946840580301, 4, 466.3578371542146]",1084.4415942343826,427.4946840580301,False,354.98073292841235,466.3578371542146,"{""stochastic"": 466.3578371542146, ""topology"": 466.3578371542146, ""value"": 268.31537921450683}","{""stochastic"": 427.4946840580301, ""topology"": 427.4946840580301, ""value"": 229.45222611832227}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
